FIPS,Attribute_x,Value_x,Attribute_y,Value_y,Attribute,Value
28057,ForeignBornPct,0.44839291,NumCivEmployed,10507.0,Median_HH_Inc_ACS,53510.0
28059,ForeignBornPct,3.399467107,NumCivEmployed,61280.0,Median_HH_Inc_ACS,55107.0
28061,ForeignBornPct,0.091429965,NumCivEmployed,6317.0,Median_HH_Inc_ACS,39992.0
28063,ForeignBornPct,1.070546253,NumCivEmployed,2251.0,Median_HH_Inc_ACS,29205.0
28065,ForeignBornPct,0.483644038,NumCivEmployed,4462.0,Median_HH_Inc_ACS,34771.0
28067,ForeignBornPct,2.316917505,NumCivEmployed,27861.0,Median_HH_Inc_ACS,43659.0
28069,ForeignBornPct,0.173705352,NumCivEmployed,3530.0,Median_HH_Inc_ACS,37667.0
28071,ForeignBornPct,3.728892637,NumCivEmployed,26357.0,Median_HH_Inc_ACS,54720.0
28073,ForeignBornPct,2.370696431,NumCivEmployed,29065.0,Median_HH_Inc_ACS,63925.0
28075,ForeignBornPct,1.656814361,NumCivEmployed,29801.0,Median_HH_Inc_ACS,43301.0
28077,ForeignBornPct,0.497718789,NumCivEmployed,4192.0,Median_HH_Inc_ACS,39443.0
28079,ForeignBornPct,1.556964386,NumCivEmployed,8023.0,Median_HH_Inc_ACS,39660.0
28081,ForeignBornPct,2.230536768,NumCivEmployed,38576.0,Median_HH_Inc_ACS,60708.0
28083,ForeignBornPct,1.701978638,NumCivEmployed,9867.0,Median_HH_Inc_ACS,30182.0
28085,ForeignBornPct,0.733314237,NumCivEmployed,13731.0,Median_HH_Inc_ACS,43926.0
28087,ForeignBornPct,1.789352166,NumCivEmployed,23944.0,Median_HH_Inc_ACS,49660.0
28089,ForeignBornPct,4.243034513,NumCivEmployed,53949.0,Median_HH_Inc_ACS,74688.0
28091,ForeignBornPct,0.853346337,NumCivEmployed,8612.0,Median_HH_Inc_ACS,34286.0
28093,ForeignBornPct,2.344920808,NumCivEmployed,13869.0,Median_HH_Inc_ACS,42968.0
28095,ForeignBornPct,0.940548073,NumCivEmployed,13740.0,Median_HH_Inc_ACS,47353.0
28097,ForeignBornPct,0.934861279,NumCivEmployed,3591.0,Median_HH_Inc_ACS,35903.0
28099,ForeignBornPct,0.713477172,NumCivEmployed,11025.0,Median_HH_Inc_ACS,43416.0
28101,ForeignBornPct,1.426233341,NumCivEmployed,8313.0,Median_HH_Inc_ACS,44530.0
28103,ForeignBornPct,0.451488953,NumCivEmployed,3757.0,Median_HH_Inc_ACS,38999.0
28105,ForeignBornPct,3.926839245,NumCivEmployed,22307.0,Median_HH_Inc_ACS,41094.0
28107,ForeignBornPct,0.696696697,NumCivEmployed,11705.0,Median_HH_Inc_ACS,39673.0
28109,ForeignBornPct,1.486457515,NumCivEmployed,22699.0,Median_HH_Inc_ACS,53855.0
28111,ForeignBornPct,2.187580742,NumCivEmployed,3902.0,Median_HH_Inc_ACS,47368.0
28113,ForeignBornPct,0.76498932,NumCivEmployed,14605.0,Median_HH_Inc_ACS,36308.0
28115,ForeignBornPct,3.831577595,NumCivEmployed,13792.0,Median_HH_Inc_ACS,52150.0
28117,ForeignBornPct,1.658540484,NumCivEmployed,10543.0,Median_HH_Inc_ACS,46417.0
28119,ForeignBornPct,0.237079184,NumCivEmployed,2085.0,Median_HH_Inc_ACS,25783.0
28121,ForeignBornPct,2.628610976,NumCivEmployed,76658.0,Median_HH_Inc_ACS,72326.0
28123,ForeignBornPct,5.291853752,NumCivEmployed,11262.0,Median_HH_Inc_ACS,43022.0
28125,ForeignBornPct,0.0,NumCivEmployed,1687.0,Median_HH_Inc_ACS,38977.0
28127,ForeignBornPct,1.181706568,NumCivEmployed,9961.0,Median_HH_Inc_ACS,43842.0
28129,ForeignBornPct,0.883794794,NumCivEmployed,5422.0,Median_HH_Inc_ACS,51792.0
28131,ForeignBornPct,1.138592286,NumCivEmployed,7135.0,Median_HH_Inc_ACS,50807.0
28133,ForeignBornPct,0.12169614,NumCivEmployed,8447.0,Median_HH_Inc_ACS,32608.0
28135,ForeignBornPct,1.827049625,NumCivEmployed,4647.0,Median_HH_Inc_ACS,31484.0
28137,ForeignBornPct,1.198307435,NumCivEmployed,11900.0,Median_HH_Inc_ACS,54839.0
28139,ForeignBornPct,2.326644421,NumCivEmployed,8910.0,Median_HH_Inc_ACS,41506.0
28141,ForeignBornPct,1.689100026,NumCivEmployed,7368.0,Median_HH_Inc_ACS,40394.0
28143,ForeignBornPct,0.783998392,NumCivEmployed,4060.0,Median_HH_Inc_ACS,41176.0
28145,ForeignBornPct,2.703870387,NumCivEmployed,12244.0,Median_HH_Inc_ACS,50543.0
28147,ForeignBornPct,1.652242329,NumCivEmployed,4987.0,Median_HH_Inc_ACS,34605.0
28149,ForeignBornPct,2.264017191,NumCivEmployed,19116.0,Median_HH_Inc_ACS,50686.0
28151,ForeignBornPct,0.756313574,NumCivEmployed,17268.0,Median_HH_Inc_ACS,34399.0
28153,ForeignBornPct,3.687449556,NumCivEmployed,7883.0,Median_HH_Inc_ACS,34766.0
28155,ForeignBornPct,0.734554236,NumCivEmployed,3962.0,Median_HH_Inc_ACS,53363.0
28157,ForeignBornPct,0.0,NumCivEmployed,2926.0,Median_HH_Inc_ACS,31412.0
28159,ForeignBornPct,0.067241959,NumCivEmployed,6556.0,Median_HH_Inc_ACS,39725.0
28161,ForeignBornPct,0.421102813,NumCivEmployed,5283.0,Median_HH_Inc_ACS,44348.0
28163,ForeignBornPct,2.757484601,NumCivEmployed,8670.0,Median_HH_Inc_ACS,40037.0
29000,ForeignBornPct,4.181398328,NumCivEmployed,2945966.0,Median_HH_Inc_ACS,61043.0
29001,ForeignBornPct,5.012036781,NumCivEmployed,10355.0,Median_HH_Inc_ACS,46639.0
29003,ForeignBornPct,0.932142263,NumCivEmployed,8641.0,Median_HH_Inc_ACS,63769.0
29005,ForeignBornPct,0.432981928,NumCivEmployed,2575.0,Median_HH_Inc_ACS,53867.0
29007,ForeignBornPct,2.374816636,NumCivEmployed,11254.0,Median_HH_Inc_ACS,47178.0
29009,ForeignBornPct,4.259986146,NumCivEmployed,14670.0,Median_HH_Inc_ACS,49574.0
29011,ForeignBornPct,0.589139344,NumCivEmployed,4788.0,Median_HH_Inc_ACS,45113.0
29013,ForeignBornPct,0.782608696,NumCivEmployed,7124.0,Median_HH_Inc_ACS,52093.0
29015,ForeignBornPct,0.950855253,NumCivEmployed,6883.0,Median_HH_Inc_ACS,45533.0
29017,ForeignBornPct,0.353225507,NumCivEmployed,4583.0,Median_HH_Inc_ACS,51250.0
29019,ForeignBornPct,6.45825328,NumCivEmployed,96626.0,Median_HH_Inc_ACS,62653.0
29021,ForeignBornPct,3.820211585,NumCivEmployed,39451.0,Median_HH_Inc_ACS,54073.0
29023,ForeignBornPct,0.656992957,NumCivEmployed,17082.0,Median_HH_Inc_ACS,44842.0
29025,ForeignBornPct,0.880758808,NumCivEmployed,3675.0,Median_HH_Inc_ACS,54321.0
29027,ForeignBornPct,1.565839502,NumCivEmployed,20248.0,Median_HH_Inc_ACS,63791.0
29029,ForeignBornPct,2.039346852,NumCivEmployed,18008.0,Median_HH_Inc_ACS,55717.0
29031,ForeignBornPct,2.568877488,NumCivEmployed,40568.0,Median_HH_Inc_ACS,59252.0
29033,ForeignBornPct,0.934142924,NumCivEmployed,3768.0,Median_HH_Inc_ACS,54967.0
29035,ForeignBornPct,0.0,NumCivEmployed,2310.0,Median_HH_Inc_ACS,42378.0
29037,ForeignBornPct,1.372398706,NumCivEmployed,53113.0,Median_HH_Inc_ACS,76924.0
29039,ForeignBornPct,1.057529611,NumCivEmployed,5191.0,Median_HH_Inc_ACS,41211.0
29041,ForeignBornPct,1.03606028,NumCivEmployed,3170.0,Median_HH_Inc_ACS,56758.0
29043,ForeignBornPct,2.749817818,NumCivEmployed,42967.0,Median_HH_Inc_ACS,69212.0
29045,ForeignBornPct,0.451195669,NumCivEmployed,2954.0,Median_HH_Inc_ACS,45965.0
29047,ForeignBornPct,5.347933508,NumCivEmployed,132161.0,Median_HH_Inc_ACS,75596.0
29049,ForeignBornPct,1.431618867,NumCivEmployed,9612.0,Median_HH_Inc_ACS,63876.0
29051,ForeignBornPct,2.561618354,NumCivEmployed,38258.0,Median_HH_Inc_ACS,64715.0
29053,ForeignBornPct,0.574811749,NumCivEmployed,7394.0,Median_HH_Inc_ACS,55711.0
29055,ForeignBornPct,1.189450095,NumCivEmployed,8973.0,Median_HH_Inc_ACS,46643.0
29057,ForeignBornPct,1.582278481,NumCivEmployed,3070.0,Median_HH_Inc_ACS,43661.0
29059,ForeignBornPct,1.327746961,NumCivEmployed,6314.0,Median_HH_Inc_ACS,44948.0
29061,ForeignBornPct,0.545864483,NumCivEmployed,3680.0,Median_HH_Inc_ACS,55750.0
29063,ForeignBornPct,1.048200017,NumCivEmployed,4022.0,Median_HH_Inc_ACS,59462.0
29065,ForeignBornPct,2.399725746,NumCivEmployed,6048.0,Median_HH_Inc_ACS,45700.0
29067,ForeignBornPct,1.177168022,NumCivEmployed,4255.0,Median_HH_Inc_ACS,45125.0
29069,ForeignBornPct,2.955372132,NumCivEmployed,11353.0,Median_HH_Inc_ACS,42194.0
29071,ForeignBornPct,1.388848952,NumCivEmployed,50074.0,Median_HH_Inc_ACS,65263.0
29073,ForeignBornPct,0.89171114,NumCivEmployed,7235.0,Median_HH_Inc_ACS,58956.0
29075,ForeignBornPct,1.636976408,NumCivEmployed,2687.0,Median_HH_Inc_ACS,47746.0
29077,ForeignBornPct,3.099284211,NumCivEmployed,144160.0,Median_HH_Inc_ACS,50682.0
29079,ForeignBornPct,1.201898798,NumCivEmployed,4220.0,Median_HH_Inc_ACS,49621.0
29081,ForeignBornPct,1.543322396,NumCivEmployed,3422.0,Median_HH_Inc_ACS,45313.0
29083,ForeignBornPct,0.904770609,NumCivEmployed,9314.0,Median_HH_Inc_ACS,49682.0
29085,ForeignBornPct,0.735555819,NumCivEmployed,2641.0,Median_HH_Inc_ACS,32132.0
29087,ForeignBornPct,0.791618161,NumCivEmployed,1960.0,Median_HH_Inc_ACS,52500.0
29089,ForeignBornPct,0.670148813,NumCivEmployed,4356.0,Median_HH_Inc_ACS,58596.0
29091,ForeignBornPct,1.328201645,NumCivEmployed,15680.0,Median_HH_Inc_ACS,43200.0
29093,ForeignBornPct,1.207578597,NumCivEmployed,3720.0,Median_HH_Inc_ACS,44717.0
29095,ForeignBornPct,5.931615232,NumCivEmployed,360298.0,Median_HH_Inc_ACS,60800.0
29097,ForeignBornPct,4.493728443,NumCivEmployed,57147.0,Median_HH_Inc_ACS,51876.0
29099,ForeignBornPct,2.040608553,NumCivEmployed,114102.0,Median_HH_Inc_ACS,71285.0
29101,ForeignBornPct,2.685149103,NumCivEmployed,24417.0,Median_HH_Inc_ACS,59952.0
29103,ForeignBornPct,1.42781597,NumCivEmployed,1655.0,Median_HH_Inc_ACS,40814.0
29105,ForeignBornPct,1.25355173,NumCivEmployed,15471.0,Median_HH_Inc_ACS,46968.0
29107,ForeignBornPct,1.825842697,NumCivEmployed,15605.0,Median_HH_Inc_ACS,70969.0
29109,ForeignBornPct,2.617842248,NumCivEmployed,16396.0,Median_HH_Inc_ACS,46923.0
29111,ForeignBornPct,1.046755059,NumCivEmployed,4174.0,Median_HH_Inc_ACS,46250.0
29113,ForeignBornPct,0.960997802,NumCivEmployed,27943.0,Median_HH_Inc_ACS,76622.0
29115,ForeignBornPct,0.63534526,NumCivEmployed,5487.0,Median_HH_Inc_ACS,54245.0
29117,ForeignBornPct,1.106592894,NumCivEmployed,6473.0,Median_HH_Inc_ACS,54309.0
29119,ForeignBornPct,8.845145485,NumCivEmployed,9312.0,Median_HH_Inc_ACS,43086.0
29121,ForeignBornPct,1.281040599,NumCivEmployed,6450.0,Median_HH_Inc_ACS,48583.0
29123,ForeignBornPct,1.444788442,NumCivEmployed,5164.0,Median_HH_Inc_ACS,50529.0
29125,ForeignBornPct,1.312522171,NumCivEmployed,3699.0,Median_HH_Inc_ACS,50434.0
29127,ForeignBornPct,0.917238482,NumCivEmployed,13085.0,Median_HH_Inc_ACS,56213.0
29129,ForeignBornPct,3.117101938,NumCivEmployed,1529.0,Median_HH_Inc_ACS,52105.0
29131,ForeignBornPct,1.111877612,NumCivEmployed,11220.0,Median_HH_Inc_ACS,47288.0
29133,ForeignBornPct,0.901664612,NumCivEmployed,4413.0,Median_HH_Inc_ACS,39127.0
29135,ForeignBornPct,1.297462316,NumCivEmployed,6578.0,Median_HH_Inc_ACS,58900.0
29137,ForeignBornPct,0.995024876,NumCivEmployed,3675.0,Median_HH_Inc_ACS,46441.0
29139,ForeignBornPct,0.913562895,NumCivEmployed,5156.0,Median_HH_Inc_ACS,54390.0
29141,ForeignBornPct,0.756596275,NumCivEmployed,7528.0,Median_HH_Inc_ACS,46078.0
29143,ForeignBornPct,0.744387081,NumCivEmployed,6487.0,Median_HH_Inc_ACS,42370.0
29145,ForeignBornPct,3.206330798,NumCivEmployed,26751.0,Median_HH_Inc_ACS,55820.0
29147,ForeignBornPct,1.20532196,NumCivEmployed,10634.0,Median_HH_Inc_ACS,47669.0
29149,ForeignBornPct,0.382409178,NumCivEmployed,3219.0,Median_HH_Inc_ACS,35972.0
29151,ForeignBornPct,0.2318277,NumCivEmployed,6781.0,Median_HH_Inc_ACS,67088.0
29153,ForeignBornPct,1.061865189,NumCivEmployed,2891.0,Median_HH_Inc_ACS,36402.0
29155,ForeignBornPct,0.846448053,NumCivEmployed,5495.0,Median_HH_Inc_ACS,35865.0
29157,ForeignBornPct,1.76250855,NumCivEmployed,9078.0,Median_HH_Inc_ACS,56832.0
29159,ForeignBornPct,7.010880962,NumCivEmployed,19573.0,Median_HH_Inc_ACS,51936.0
29161,ForeignBornPct,4.414660342,NumCivEmployed,18693.0,Median_HH_Inc_ACS,48124.0
29163,ForeignBornPct,1.085752271,NumCivEmployed,6871.0,Median_HH_Inc_ACS,47382.0
29165,ForeignBornPct,5.4834631,NumCivEmployed,55806.0,Median_HH_Inc_ACS,85031.0
29167,ForeignBornPct,1.074791541,NumCivEmployed,14007.0,Median_HH_Inc_ACS,50890.0
29169,ForeignBornPct,5.534979424,NumCivEmployed,19043.0,Median_HH_Inc_ACS,59252.0
29171,ForeignBornPct,0.233297985,NumCivEmployed,2065.0,Median_HH_Inc_ACS,46161.0
29173,ForeignBornPct,0.726885055,NumCivEmployed,4703.0,Median_HH_Inc_ACS,58829.0
29175,ForeignBornPct,1.101286174,NumCivEmployed,10930.0,Median_HH_Inc_ACS,51403.0
29177,ForeignBornPct,0.996533796,NumCivEmployed,11218.0,Median_HH_Inc_ACS,67643.0
29179,ForeignBornPct,0.065167807,NumCivEmployed,2329.0,Median_HH_Inc_ACS,41925.0
29181,ForeignBornPct,0.960841189,NumCivEmployed,4110.0,Median_HH_Inc_ACS,36089.0
29183,ForeignBornPct,4.040737915,NumCivEmployed,215751.0,Median_HH_Inc_ACS,91792.0
29185,ForeignBornPct,1.342717921,NumCivEmployed,3710.0,Median_HH_Inc_ACS,40470.0
29186,ForeignBornPct,0.912745844,NumCivEmployed,8623.0,Median_HH_Inc_ACS,62607.0
29187,ForeignBornPct,1.7046808,NumCivEmployed,27197.0,Median_HH_Inc_ACS,50015.0
29189,ForeignBornPct,7.612312397,NumCivEmployed,501896.0,Median_HH_Inc_ACS,72562.0
29195,ForeignBornPct,5.314030415,NumCivEmployed,10533.0,Median_HH_Inc_ACS,49705.0
29197,ForeignBornPct,0.195407914,NumCivEmployed,1839.0,Median_HH_Inc_ACS,49746.0
29199,ForeignBornPct,1.701680672,NumCivEmployed,1904.0,Median_HH_Inc_ACS,48705.0
29201,ForeignBornPct,1.02722675,NumCivEmployed,17189.0,Median_HH_Inc_ACS,50556.0
29203,ForeignBornPct,0.27835769,NumCivEmployed,2618.0,Median_HH_Inc_ACS,41176.0
29205,ForeignBornPct,1.314276327,NumCivEmployed,2796.0,Median_HH_Inc_ACS,46178.0
29207,ForeignBornPct,0.236012773,NumCivEmployed,11844.0,Median_HH_Inc_ACS,46052.0
29209,ForeignBornPct,1.73770069,NumCivEmployed,11771.0,Median_HH_Inc_ACS,54320.0
29211,ForeignBornPct,8.833746898,NumCivEmployed,2538.0,Median_HH_Inc_ACS,46964.0
29213,ForeignBornPct,2.719590361,NumCivEmployed,25735.0,Median_HH_Inc_ACS,51031.0
29215,ForeignBornPct,1.085819995,NumCivEmployed,9472.0,Median_HH_Inc_ACS,37994.0
29217,ForeignBornPct,1.149715093,NumCivEmployed,8600.0,Median_HH_Inc_ACS,49494.0
29219,ForeignBornPct,1.381554534,NumCivEmployed,16881.0,Median_HH_Inc_ACS,68350.0
29221,ForeignBornPct,0.630490522,NumCivEmployed,9138.0,Median_HH_Inc_ACS,44955.0
29223,ForeignBornPct,0.575323066,NumCivEmployed,3628.0,Median_HH_Inc_ACS,42257.0
29225,ForeignBornPct,1.621427472,NumCivEmployed,16285.0,Median_HH_Inc_ACS,59325.0
29227,ForeignBornPct,0.698602794,NumCivEmployed,905.0,Median_HH_Inc_ACS,41847.0
29229,ForeignBornPct,0.734488051,NumCivEmployed,6674.0,Median_HH_Inc_ACS,40179.0
29510,ForeignBornPct,6.797187462,NumCivEmployed,156165.0,Median_HH_Inc_ACS,48751.0
30000,ForeignBornPct,2.185666127,NumCivEmployed,526641.0,Median_HH_Inc_ACS,60560.0
30001,ForeignBornPct,2.150995634,NumCivEmployed,4434.0,Median_HH_Inc_ACS,51048.0
30003,ForeignBornPct,0.32580694,NumCivEmployed,4767.0,Median_HH_Inc_ACS,49640.0
30005,ForeignBornPct,0.609842576,NumCivEmployed,2560.0,Median_HH_Inc_ACS,50847.0
30007,ForeignBornPct,1.325101641,NumCivEmployed,3033.0,Median_HH_Inc_ACS,60244.0
30009,ForeignBornPct,0.886727689,NumCivEmployed,5219.0,Median_HH_Inc_ACS,63178.0
30011,ForeignBornPct,0.370644922,NumCivEmployed,673.0,Median_HH_Inc_ACS,41447.0
30013,ForeignBornPct,1.863907434,NumCivEmployed,38377.0,Median_HH_Inc_ACS,56377.0
30015,ForeignBornPct,0.881953867,NumCivEmployed,2559.0,Median_HH_Inc_ACS,48237.0
30017,ForeignBornPct,1.779745989,NumCivEmployed,6226.0,Median_HH_Inc_ACS,55426.0
30019,ForeignBornPct,1.495112133,NumCivEmployed,860.0,Median_HH_Inc_ACS,54722.0
30021,ForeignBornPct,1.621681662,NumCivEmployed,4663.0,Median_HH_Inc_ACS,57684.0
30023,ForeignBornPct,2.153518124,NumCivEmployed,4153.0,Median_HH_Inc_ACS,44809.0
30025,ForeignBornPct,0.650618087,NumCivEmployed,1637.0,Median_HH_Inc_ACS,83750.0
30027,ForeignBornPct,1.971388695,NumCivEmployed,5757.0,Median_HH_Inc_ACS,52941.0
30029,ForeignBornPct,2.696324952,NumCivEmployed,50725.0,Median_HH_Inc_ACS,63582.0
30031,ForeignBornPct,3.449989291,NumCivEmployed,67088.0,Median_HH_Inc_ACS,76208.0
30033,ForeignBornPct,0.0,NumCivEmployed,566.0,Median_HH_Inc_ACS,55000.0
30035,ForeignBornPct,1.294568598,NumCivEmployed,5208.0,Median_HH_Inc_ACS,39441.0
30037,ForeignBornPct,1.829268293,NumCivEmployed,381.0,Median_HH_Inc_ACS,46607.0
30039,ForeignBornPct,1.740174017,NumCivEmployed,1308.0,Median_HH_Inc_ACS,49077.0
30041,ForeignBornPct,1.325397312,NumCivEmployed,7391.0,Median_HH_Inc_ACS,56840.0
30043,ForeignBornPct,1.675375301,NumCivEmployed,5494.0,Median_HH_Inc_ACS,72500.0
30045,ForeignBornPct,1.047904192,NumCivEmployed,938.0,Median_HH_Inc_ACS,51691.0
30047,ForeignBornPct,2.426683854,NumCivEmployed,13038.0,Median_HH_Inc_ACS,53154.0
30049,ForeignBornPct,1.470002843,NumCivEmployed,36006.0,Median_HH_Inc_ACS,66486.0
30051,ForeignBornPct,0.444225074,NumCivEmployed,927.0,Median_HH_Inc_ACS,46507.0
30053,ForeignBornPct,3.461421165,NumCivEmployed,7081.0,Median_HH_Inc_ACS,41922.0
30055,ForeignBornPct,2.16066482,NumCivEmployed,918.0,Median_HH_Inc_ACS,63365.0
30057,ForeignBornPct,2.212024944,NumCivEmployed,3855.0,Median_HH_Inc_ACS,56410.0
30059,ForeignBornPct,3.364389234,NumCivEmployed,1003.0,Median_HH_Inc_ACS,51709.0
30061,ForeignBornPct,1.4922049,NumCivEmployed,1769.0,Median_HH_Inc_ACS,50750.0
30063,ForeignBornPct,3.01331584,NumCivEmployed,65607.0,Median_HH_Inc_ACS,61423.0
30065,ForeignBornPct,1.620610846,NumCivEmployed,2008.0,Median_HH_Inc_ACS,51153.0
30067,ForeignBornPct,2.647610122,NumCivEmployed,8984.0,Median_HH_Inc_ACS,58510.0
30069,ForeignBornPct,2.764976959,NumCivEmployed,249.0,Median_HH_Inc_ACS,54375.0
30071,ForeignBornPct,2.71674935,NumCivEmployed,1862.0,Median_HH_Inc_ACS,50789.0
30073,ForeignBornPct,2.544358889,NumCivEmployed,2711.0,Median_HH_Inc_ACS,55865.0
30075,ForeignBornPct,1.250710631,NumCivEmployed,868.0,Median_HH_Inc_ACS,55833.0
30077,ForeignBornPct,1.639108555,NumCivEmployed,2471.0,Median_HH_Inc_ACS,53111.0
30079,ForeignBornPct,6.030969845,NumCivEmployed,562.0,Median_HH_Inc_ACS,44500.0
30081,ForeignBornPct,1.920529801,NumCivEmployed,19440.0,Median_HH_Inc_ACS,59640.0
30083,ForeignBornPct,3.235164835,NumCivEmployed,5548.0,Median_HH_Inc_ACS,62530.0
30085,ForeignBornPct,1.286291805,NumCivEmployed,3707.0,Median_HH_Inc_ACS,47182.0
30087,ForeignBornPct,1.618620038,NumCivEmployed,3481.0,Median_HH_Inc_ACS,59339.0
30089,ForeignBornPct,1.47178403,NumCivEmployed,4258.0,Median_HH_Inc_ACS,46848.0
30091,ForeignBornPct,2.15786485,NumCivEmployed,1769.0,Median_HH_Inc_ACS,58786.0
30093,ForeignBornPct,1.37933004,NumCivEmployed,16194.0,Median_HH_Inc_ACS,50331.0
30095,ForeignBornPct,0.818752804,NumCivEmployed,4216.0,Median_HH_Inc_ACS,72906.0
30097,ForeignBornPct,0.894308943,NumCivEmployed,1795.0,Median_HH_Inc_ACS,59238.0
30099,ForeignBornPct,0.518386522,NumCivEmployed,2783.0,Median_HH_Inc_ACS,60431.0
30101,ForeignBornPct,2.313983643,NumCivEmployed,2233.0,Median_HH_Inc_ACS,54137.0
30103,ForeignBornPct,0.0,NumCivEmployed,356.0,Median_HH_Inc_ACS,55313.0
30105,ForeignBornPct,0.940023832,NumCivEmployed,3476.0,Median_HH_Inc_ACS,53667.0
30107,ForeignBornPct,1.200768492,NumCivEmployed,755.0,Median_HH_Inc_ACS,38893.0
30109,ForeignBornPct,3.73280943,NumCivEmployed,473.0,Median_HH_Inc_ACS,49000.0
30111,ForeignBornPct,1.90778334,NumCivEmployed,82221.0,Median_HH_Inc_ACS,65656.0
31000,ForeignBornPct,7.44127534,NumCivEmployed,1011989.0,Median_HH_Inc_ACS,66644.0
31001,ForeignBornPct,5.670630354,NumCivEmployed,15792.0,Median_HH_Inc_ACS,57783.0
31003,ForeignBornPct,1.600633914,NumCivEmployed,3262.0,Median_HH_Inc_ACS,55802.0
31005,ForeignBornPct,1.271186441,NumCivEmployed,234.0,Median_HH_Inc_ACS,59375.0
31007,ForeignBornPct,6.446280992,NumCivEmployed,309.0,Median_HH_Inc_ACS,57917.0
31009,ForeignBornPct,0.0,NumCivEmployed,206.0,Median_HH_Inc_ACS,49464.0
31011,ForeignBornPct,1.089968594,NumCivEmployed,2819.0,Median_HH_Inc_ACS,63668.0
31013,ForeignBornPct,6.820072082,NumCivEmployed,5316.0,Median_HH_Inc_ACS,63366.0
31015,ForeignBornPct,3.311258278,NumCivEmployed,896.0,Median_HH_Inc_ACS,54464.0
31017,ForeignBornPct,4.723837209,NumCivEmployed,1272.0,Median_HH_Inc_ACS,43942.0
31019,ForeignBornPct,4.470304976,NumCivEmployed,27469.0,Median_HH_Inc_ACS,65810.0
31021,ForeignBornPct,1.178225205,NumCivEmployed,2916.0,Median_HH_Inc_ACS,55769.0
31023,ForeignBornPct,2.262389275,NumCivEmployed,4377.0,Median_HH_Inc_ACS,64837.0
31025,ForeignBornPct,1.29963083,NumCivEmployed,13509.0,Median_HH_Inc_ACS,78251.0
31027,ForeignBornPct,0.571360552,NumCivEmployed,4443.0,Median_HH_Inc_ACS,69490.0
31029,ForeignBornPct,7.173795344,NumCivEmployed,1733.0,Median_HH_Inc_ACS,55690.0
31031,ForeignBornPct,2.397820164,NumCivEmployed,2977.0,Median_HH_Inc_ACS,57719.0
31033,ForeignBornPct,1.503916449,NumCivEmployed,4743.0,Median_HH_Inc_ACS,53674.0
31035,ForeignBornPct,3.276539974,NumCivEmployed,3060.0,Median_HH_Inc_ACS,70690.0
31037,ForeignBornPct,34.54939668,NumCivEmployed,5303.0,Median_HH_Inc_ACS,70381.0
31039,ForeignBornPct,6.58550083,NumCivEmployed,4676.0,Median_HH_Inc_ACS,63125.0
31041,ForeignBornPct,1.44,NumCivEmployed,5395.0,Median_HH_Inc_ACS,57715.0
31043,ForeignBornPct,22.87633903,NumCivEmployed,10673.0,Median_HH_Inc_ACS,63053.0
31045,ForeignBornPct,0.548729572,NumCivEmployed,4310.0,Median_HH_Inc_ACS,51925.0
31047,ForeignBornPct,21.95913612,NumCivEmployed,12241.0,Median_HH_Inc_ACS,58402.0
31049,ForeignBornPct,0.745473908,NumCivEmployed,859.0,Median_HH_Inc_ACS,50924.0
31051,ForeignBornPct,7.03125,NumCivEmployed,2934.0,Median_HH_Inc_ACS,58849.0
31053,ForeignBornPct,6.212247309,NumCivEmployed,18249.0,Median_HH_Inc_ACS,60962.0
31055,ForeignBornPct,10.00499334,NumCivEmployed,302426.0,Median_HH_Inc_ACS,70683.0
31057,ForeignBornPct,3.105263158,NumCivEmployed,1014.0,Median_HH_Inc_ACS,53696.0
31059,ForeignBornPct,1.060960259,NumCivEmployed,2977.0,Median_HH_Inc_ACS,66410.0
31061,ForeignBornPct,0.514756349,NumCivEmployed,1358.0,Median_HH_Inc_ACS,52400.0
31063,ForeignBornPct,0.517515924,NumCivEmployed,1191.0,Median_HH_Inc_ACS,59573.0
31065,ForeignBornPct,2.062298604,NumCivEmployed,2344.0,Median_HH_Inc_ACS,57284.0
31067,ForeignBornPct,1.861236525,NumCivEmployed,11051.0,Median_HH_Inc_ACS,55000.0
31069,ForeignBornPct,0.984936269,NumCivEmployed,767.0,Median_HH_Inc_ACS,43478.0
31071,ForeignBornPct,1.270513499,NumCivEmployed,975.0,Median_HH_Inc_ACS,57888.0
31073,ForeignBornPct,2.319160685,NumCivEmployed,864.0,Median_HH_Inc_ACS,69886.0
31075,ForeignBornPct,2.78551532,NumCivEmployed,350.0,Median_HH_Inc_ACS,56806.0
31077,ForeignBornPct,0.675980171,NumCivEmployed,1023.0,Median_HH_Inc_ACS,48472.0
31079,ForeignBornPct,14.3860994,NumCivEmployed,31495.0,Median_HH_Inc_ACS,60720.0
31081,ForeignBornPct,1.023890785,NumCivEmployed,4823.0,Median_HH_Inc_ACS,71211.0
31083,ForeignBornPct,2.767412935,NumCivEmployed,1537.0,Median_HH_Inc_ACS,59432.0
31085,ForeignBornPct,4.377104377,NumCivEmployed,440.0,Median_HH_Inc_ACS,51389.0
31087,ForeignBornPct,0.30418251,NumCivEmployed,1229.0,Median_HH_Inc_ACS,47025.0
31089,ForeignBornPct,2.584766585,NumCivEmployed,5300.0,Median_HH_Inc_ACS,60592.0
31091,ForeignBornPct,0.0,NumCivEmployed,320.0,Median_HH_Inc_ACS,51333.0
